Name,ArtifactIdentifier,GenerationName,PrevGenArtifactIdentifier,PrevGenName,RootArtifactIdentifier,CountOfAKAs,PrevGenCountOfAKAs,ChangeInAKAs,TrialArtifact,ExpTransformerIsSyntaxFree,Trial
11336:11336-Analysis-Locked,11336,104-To Do App-Generation-1,,,11336,1.000,,1.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11336-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11336:11337-Analysis-Locked,11337,104-To Do App-Generation-2,11336,104-To Do App-Generation-1,11336,0.000,1.000,1.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11337-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11336:11338-Analysis-Locked,11338,104-To Do App-Generation-3,11337,104-To Do App-Generation-2,11336,1.000,0.000,1.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11338-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11336:11339-Analysis-Locked,11339,104-To Do App-Generation-4,11338,104-To Do App-Generation-3,11336,1.000,1.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11339-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11336:11340-Analysis-Locked,11340,104-To Do App-Generation-5,11339,104-To Do App-Generation-4,11336,1.000,1.000,0.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11340-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11336:11341-Analysis-Locked,11341,104-To Do App-Generation-6,11340,104-To Do App-Generation-5,11336,1.000,1.000,0.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11341-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11348:11348-Analysis-Locked,11348,104-To Do App-Generation-1,,,11348,4.000,,4.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11348-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11348:11349-Analysis-Locked,11349,104-To Do App-Generation-2,11347,104-To Do App-Generation-6,11348,2.000,0.000,2.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11349-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11348:11350-Analysis-Locked,11350,104-To Do App-Generation-3,11349,104-To Do App-Generation-2,11348,3.000,2.000,1.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11350-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11348:11351-Analysis-Locked,11351,104-To Do App-Generation-4,11350,104-To Do App-Generation-3,11348,0.000,3.000,3.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11351-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11348:11352-Analysis-Locked,11352,104-To Do App-Generation-5,11351,104-To Do App-Generation-4,11348,1.000,0.000,1.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11352-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11348:11353-Analysis-Locked,11353,104-To Do App-Generation-6,11352,104-To Do App-Generation-5,11348,0.000,1.000,1.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11353-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11360:11360-Analysis-Locked,11360,104-To Do App-Generation-1,,,11360,1.000,,1.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11360-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11360:11361-Analysis-Locked,11361,104-To Do App-Generation-2,11360,104-To Do App-Generation-1,11360,2.000,1.000,1.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11361-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11360:11362-Analysis-Locked,11362,104-To Do App-Generation-3,11361,104-To Do App-Generation-2,11360,0.000,2.000,2.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11362-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11360:11363-Analysis-Locked,11363,104-To Do App-Generation-4,11362,104-To Do App-Generation-3,11360,2.000,0.000,2.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11363-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11360:11364-Analysis-Locked,11364,104-To Do App-Generation-5,11363,104-To Do App-Generation-4,11360,1.000,2.000,1.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11364-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11360:11365-Analysis-Locked,11365,104-To Do App-Generation-6,11364,104-To Do App-Generation-5,11360,2.000,1.000,1.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11365-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11372:11372-Analysis-Locked,11372,104-To Do App-Generation-1,,,11372,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11372-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11372:11373-Analysis-Locked,11373,104-To Do App-Generation-2,11372,104-To Do App-Generation-1,11372,0.000,0.000,0.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11373-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11372:11374-Analysis-Locked,11374,104-To Do App-Generation-3,11373,104-To Do App-Generation-2,11372,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11374-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11372:11375-Analysis-Locked,11375,104-To Do App-Generation-4,11374,104-To Do App-Generation-3,11372,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11375-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11372:11376-Analysis-Locked,11376,104-To Do App-Generation-5,11375,104-To Do App-Generation-4,11372,0.000,0.000,0.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11376-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11372:11377-Analysis-Locked,11377,104-To Do App-Generation-6,11375,104-To Do App-Generation-4,11372,0.000,0.000,0.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11377-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11384:11384-Analysis-Locked,11384,104-To Do App-Generation-1,,,11384,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11384-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11384:11385-Analysis-Locked,11385,104-To Do App-Generation-2,11384,104-To Do App-Generation-1,11384,0.000,0.000,0.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11385-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11384:11386-Analysis-Locked,11386,104-To Do App-Generation-3,11385,104-To Do App-Generation-2,11384,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11386-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11384:11387-Analysis-Locked,11387,104-To Do App-Generation-4,11386,104-To Do App-Generation-3,11384,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11387-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11384:11388-Analysis-Locked,11388,104-To Do App-Generation-5,11387,104-To Do App-Generation-4,11384,1.000,0.000,1.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11388-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11384:11389-Analysis-Locked,11389,104-To Do App-Generation-6,11388,104-To Do App-Generation-5,11384,2.000,1.000,1.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11389-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11396:11396-Analysis-Locked,11396,104-To Do App-Generation-1,,,11396,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11396-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11396:11397-Analysis-Locked,11397,104-To Do App-Generation-2,11396,104-To Do App-Generation-1,11396,0.000,0.000,0.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11397-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11396:11398-Analysis-Locked,11398,104-To Do App-Generation-3,11397,104-To Do App-Generation-2,11396,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11398-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11396:11399-Analysis-Locked,11399,104-To Do App-Generation-4,11398,104-To Do App-Generation-3,11396,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11399-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11396:11400-Analysis-Locked,11400,104-To Do App-Generation-5,11398,104-To Do App-Generation-3,11396,3.000,0.000,3.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11400-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11396:11401-Analysis-Locked,11401,104-To Do App-Generation-6,11400,104-To Do App-Generation-5,11396,2.000,3.000,1.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11401-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11408:11408-Analysis-Locked,11408,104-To Do App-Generation-1,,,11408,1.000,,1.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11408-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11408:11409-Analysis-Locked,11409,104-To Do App-Generation-2,11408,104-To Do App-Generation-1,11408,4.000,1.000,3.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11409-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11408:11410-Analysis-Locked,11410,104-To Do App-Generation-3,11409,104-To Do App-Generation-2,11408,0.000,4.000,4.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11410-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11408:11411-Analysis-Locked,11411,104-To Do App-Generation-4,11410,104-To Do App-Generation-3,11408,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11411-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11408:11412-Analysis-Locked,11412,104-To Do App-Generation-5,11408,104-To Do App-Generation-1,11408,2.000,1.000,1.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11412-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11408:11413-Analysis-Locked,11413,104-To Do App-Generation-6,11412,104-To Do App-Generation-5,11408,0.000,2.000,2.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11413-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11420:11420-Analysis-Locked,11420,104-To Do App-Generation-1,,,11420,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11420-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11420:11421-Analysis-Locked,11421,104-To Do App-Generation-2,11420,104-To Do App-Generation-1,11420,3.000,0.000,3.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11421-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11420:11422-Analysis-Locked,11422,104-To Do App-Generation-3,11421,104-To Do App-Generation-2,11420,0.000,3.000,3.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11422-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11420:11423-Analysis-Locked,11423,104-To Do App-Generation-4,11422,104-To Do App-Generation-3,11420,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11423-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11420:11424-Analysis-Locked,11424,104-To Do App-Generation-5,11423,104-To Do App-Generation-4,11420,4.000,0.000,4.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11424-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11420:11425-Analysis-Locked,11425,104-To Do App-Generation-6,11424,104-To Do App-Generation-5,11420,3.000,4.000,1.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11425-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11432:11432-Analysis-Locked,11432,104-To Do App-Generation-1,,,11432,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11432-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11432:11433-Analysis-Locked,11433,104-To Do App-Generation-2,11432,104-To Do App-Generation-1,11432,0.000,0.000,0.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11433-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11432:11434-Analysis-Locked,11434,104-To Do App-Generation-3,11433,104-To Do App-Generation-2,11432,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11434-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11432:11435-Analysis-Locked,11435,104-To Do App-Generation-4,11434,104-To Do App-Generation-3,11432,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11435-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11432:11436-Analysis-Locked,11436,104-To Do App-Generation-5,11435,104-To Do App-Generation-4,11432,4.000,0.000,4.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11436-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11432:11437-Analysis-Locked,11437,104-To Do App-Generation-6,11436,104-To Do App-Generation-5,11432,3.000,4.000,1.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11437-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11444:11444-Analysis-Locked,11444,104-To Do App-Generation-1,,,11444,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11444-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11444:11445-Analysis-Locked,11445,104-To Do App-Generation-2,11444,104-To Do App-Generation-1,11444,2.000,0.000,2.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11445-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11444:11446-Analysis-Locked,11446,104-To Do App-Generation-3,11445,104-To Do App-Generation-2,11444,0.000,2.000,2.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11446-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11444:11447-Analysis-Locked,11447,104-To Do App-Generation-4,11445,104-To Do App-Generation-2,11444,0.000,2.000,2.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11447-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11444:11448-Analysis-Locked,11448,104-To Do App-Generation-5,11447,104-To Do App-Generation-4,11444,1.000,0.000,1.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11448-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11444:11449-Analysis-Locked,11449,104-To Do App-Generation-6,11448,104-To Do App-Generation-5,11444,1.000,1.000,0.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11449-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11456:11456-Analysis-Locked,11456,104-To Do App-Generation-1,,,11456,2.000,,2.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11456-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11456:11457-Analysis-Locked,11457,104-To Do App-Generation-2,11456,104-To Do App-Generation-1,11456,0.000,2.000,2.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11457-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11456:11458-Analysis-Locked,11458,104-To Do App-Generation-3,11457,104-To Do App-Generation-2,11456,2.000,0.000,2.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11458-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11456:11459-Analysis-Locked,11459,104-To Do App-Generation-4,11458,104-To Do App-Generation-3,11456,2.000,2.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11459-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11456:11460-Analysis-Locked,11460,104-To Do App-Generation-5,11459,104-To Do App-Generation-4,11456,1.000,2.000,1.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11460-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11456:11461-Analysis-Locked,11461,104-To Do App-Generation-6,11458,104-To Do App-Generation-3,11456,1.000,2.000,1.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11461-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11468:11468-Analysis-Locked,11468,104-To Do App-Generation-1,,,11468,1.000,,1.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11468-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11468:11469-Analysis-Locked,11469,104-To Do App-Generation-2,11468,104-To Do App-Generation-1,11468,0.000,1.000,1.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11469-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11468:11470-Analysis-Locked,11470,104-To Do App-Generation-3,11469,104-To Do App-Generation-2,11468,2.000,0.000,2.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11470-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11468:11471-Analysis-Locked,11471,104-To Do App-Generation-4,11469,104-To Do App-Generation-2,11468,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11471-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11468:11472-Analysis-Locked,11472,104-To Do App-Generation-5,11471,104-To Do App-Generation-4,11468,1.000,0.000,1.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11472-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11468:11473-Analysis-Locked,11473,104-To Do App-Generation-6,11471,104-To Do App-Generation-4,11468,2.000,0.000,2.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11473-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11480:11480-Analysis-Locked,11480,104-To Do App-Generation-1,,,11480,0.000,,0.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11480-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11480:11481-Analysis-Locked,11481,104-To Do App-Generation-2,11478,104-To Do App-Generation-5,11480,0.000,1.000,1.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11481-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11480:11482-Analysis-Locked,11482,104-To Do App-Generation-3,11481,104-To Do App-Generation-2,11480,0.000,0.000,0.000,1022-LOCKED-104-To Do App-Generation-3--5020-LOCKED-Add the notion of du-2024-08-04-11482-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11480:11483-Analysis-Locked,11483,104-To Do App-Generation-4,11482,104-To Do App-Generation-3,11480,0.000,0.000,0.000,1027-LOCKED-104-To Do App-Generation-4--5022-LOCKED-Remove employee from-2024-08-04-11483-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11480:11484-Analysis-Locked,11484,104-To Do App-Generation-5,11482,104-To Do App-Generation-3,11480,3.000,0.000,3.000,1038-LOCKED-104-To Do App-Generation-5--5029-LOCKED-Please write this in-2024-08-04-11484-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11480:11485-Analysis-Locked,11485,104-To Do App-Generation-6,11484,104-To Do App-Generation-5,11480,1.000,3.000,2.000,1039-LOCKED-104-To Do App-Generation-6--5030-LOCKED-Infer as much detail-2024-08-04-11485-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11492:11492-Analysis-Locked,11492,104-To Do App-Generation-1,,,11492,3.000,,3.000,1020-LOCKED-104-To Do App-Generation-1--5017-LOCKED-Write a 1 paragraph -2024-08-04-11492-Trial-511,0,104-To Do App-Trial-511-2024-08-04
11492:11493-Analysis-Locked,11493,104-To Do App-Generation-2,11492,104-To Do App-Generation-1,11492,3.000,3.000,0.000,1021-LOCKED-104-To Do App-Generation-2--5018-LOCKED-Add assigned to attr-2024-08-04-11493-Trial-511,0,104-To Do App-Trial-511-2024-08-04
