Name,ArtifactIdentifier,GenerationName,PrevGenArtifactIdentifier,PrevGenName,RootArtifactIdentifier,CountOfAKAs,PrevGenCountOfAKAs,ChangeInAKAs,TrialArtifact,ExpTransformerIsSyntaxFree,Trial
13156:13157-Analysis-Locked,13157,106-Long Prompt Experiment-Generation-2,13165,106-Long Prompt Experiment-Generation-10,13156,1.000,0.000,1.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-05-13157-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13156:13158-Analysis-Locked,13158,106-Long Prompt Experiment-Generation-3,13157,106-Long Prompt Experiment-Generation-2,13156,1.000,1.000,0.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-05-13158-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13156:13159-Analysis-Locked,13159,106-Long Prompt Experiment-Generation-4,13158,106-Long Prompt Experiment-Generation-3,13156,2.000,1.000,1.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-05-13159-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13156:13160-Analysis-Locked,13160,106-Long Prompt Experiment-Generation-5,13159,106-Long Prompt Experiment-Generation-4,13156,1.000,2.000,1.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-05-13160-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13156:13161-Analysis-Locked,13161,106-Long Prompt Experiment-Generation-6,13160,106-Long Prompt Experiment-Generation-5,13156,1.000,1.000,0.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-05-13161-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13156:13163-Analysis-Locked,13163,106-Long Prompt Experiment-Generation-8,,,13156,0.000,,0.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-05-13163-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13156:13165-Analysis-Locked,13165,106-Long Prompt Experiment-Generation-10,13156,106-Long Prompt Experiment-Generation-1,13156,0.000,1.000,1.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-05-13165-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13176:13176-Analysis-Locked,13176,106-Long Prompt Experiment-Generation-1,,,13176,0.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-05-13176-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13176:13177-Analysis-Locked,13177,106-Long Prompt Experiment-Generation-2,13185,106-Long Prompt Experiment-Generation-10,13176,1.000,0.000,1.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-05-13177-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13176:13178-Analysis-Locked,13178,106-Long Prompt Experiment-Generation-3,13177,106-Long Prompt Experiment-Generation-2,13176,0.000,1.000,1.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-05-13178-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13176:13179-Analysis-Locked,13179,106-Long Prompt Experiment-Generation-4,13178,106-Long Prompt Experiment-Generation-3,13176,0.000,0.000,0.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-05-13179-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13176:13180-Analysis-Locked,13180,106-Long Prompt Experiment-Generation-5,13179,106-Long Prompt Experiment-Generation-4,13176,0.000,0.000,0.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-05-13180-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13176:13181-Analysis-Locked,13181,106-Long Prompt Experiment-Generation-6,13180,106-Long Prompt Experiment-Generation-5,13176,0.000,0.000,0.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-05-13181-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13176:13183-Analysis-Locked,13183,106-Long Prompt Experiment-Generation-8,,,13176,0.000,,0.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-05-13183-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13176:13185-Analysis-Locked,13185,106-Long Prompt Experiment-Generation-10,13176,106-Long Prompt Experiment-Generation-1,13176,0.000,0.000,0.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-05-13185-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13196:13196-Analysis-Locked,13196,106-Long Prompt Experiment-Generation-1,,,13196,0.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-05-13196-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13196:13197-Analysis-Locked,13197,106-Long Prompt Experiment-Generation-2,13205,106-Long Prompt Experiment-Generation-10,13196,0.000,0.000,0.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-05-13197-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13196:13198-Analysis-Locked,13198,106-Long Prompt Experiment-Generation-3,13197,106-Long Prompt Experiment-Generation-2,13196,0.000,0.000,0.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-05-13198-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13196:13199-Analysis-Locked,13199,106-Long Prompt Experiment-Generation-4,13198,106-Long Prompt Experiment-Generation-3,13196,0.000,0.000,0.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-05-13199-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13196:13200-Analysis-Locked,13200,106-Long Prompt Experiment-Generation-5,13199,106-Long Prompt Experiment-Generation-4,13196,0.000,0.000,0.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-05-13200-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13196:13201-Analysis-Locked,13201,106-Long Prompt Experiment-Generation-6,13200,106-Long Prompt Experiment-Generation-5,13196,0.000,0.000,0.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-05-13201-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13196:13203-Analysis-Locked,13203,106-Long Prompt Experiment-Generation-8,,,13196,0.000,,0.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-05-13203-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13196:13205-Analysis-Locked,13205,106-Long Prompt Experiment-Generation-10,13196,106-Long Prompt Experiment-Generation-1,13196,0.000,0.000,0.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-05-13205-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13216:13216-Analysis-Locked,13216,106-Long Prompt Experiment-Generation-1,,,13216,0.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-05-13216-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13216:13217-Analysis-Locked,13217,106-Long Prompt Experiment-Generation-2,13225,106-Long Prompt Experiment-Generation-10,13216,0.000,0.000,0.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-05-13217-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13216:13218-Analysis-Locked,13218,106-Long Prompt Experiment-Generation-3,13217,106-Long Prompt Experiment-Generation-2,13216,0.000,0.000,0.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-05-13218-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13216:13219-Analysis-Locked,13219,106-Long Prompt Experiment-Generation-4,13218,106-Long Prompt Experiment-Generation-3,13216,0.000,0.000,0.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-05-13219-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13216:13220-Analysis-Locked,13220,106-Long Prompt Experiment-Generation-5,13219,106-Long Prompt Experiment-Generation-4,13216,0.000,0.000,0.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-05-13220-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13216:13221-Analysis-Locked,13221,106-Long Prompt Experiment-Generation-6,13220,106-Long Prompt Experiment-Generation-5,13216,0.000,0.000,0.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-05-13221-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13216:13223-Analysis-Locked,13223,106-Long Prompt Experiment-Generation-8,,,13216,0.000,,0.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-05-13223-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13216:13225-Analysis-Locked,13225,106-Long Prompt Experiment-Generation-10,13216,106-Long Prompt Experiment-Generation-1,13216,0.000,0.000,0.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-05-13225-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13236:13236-Analysis-Locked,13236,106-Long Prompt Experiment-Generation-1,,,13236,0.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-05-13236-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13236:13237-Analysis-Locked,13237,106-Long Prompt Experiment-Generation-2,13245,106-Long Prompt Experiment-Generation-10,13236,0.000,0.000,0.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-05-13237-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13236:13238-Analysis-Locked,13238,106-Long Prompt Experiment-Generation-3,13237,106-Long Prompt Experiment-Generation-2,13236,0.000,0.000,0.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-05-13238-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13236:13239-Analysis-Locked,13239,106-Long Prompt Experiment-Generation-4,13238,106-Long Prompt Experiment-Generation-3,13236,0.000,0.000,0.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-05-13239-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13236:13240-Analysis-Locked,13240,106-Long Prompt Experiment-Generation-5,13239,106-Long Prompt Experiment-Generation-4,13236,0.000,0.000,0.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-05-13240-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13236:13241-Analysis-Locked,13241,106-Long Prompt Experiment-Generation-6,13240,106-Long Prompt Experiment-Generation-5,13236,0.000,0.000,0.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-05-13241-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13236:13243-Analysis-Locked,13243,106-Long Prompt Experiment-Generation-8,,,13236,0.000,,0.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-05-13243-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13236:13245-Analysis-Locked,13245,106-Long Prompt Experiment-Generation-10,13236,106-Long Prompt Experiment-Generation-1,13236,0.000,0.000,0.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-05-13245-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13256:13256-Analysis-Locked,13256,106-Long Prompt Experiment-Generation-1,,,13256,1.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-05-13256-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13256:13257-Analysis-Locked,13257,106-Long Prompt Experiment-Generation-2,13265,106-Long Prompt Experiment-Generation-10,13256,2.000,2.000,0.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-05-13257-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13256:13258-Analysis-Locked,13258,106-Long Prompt Experiment-Generation-3,13257,106-Long Prompt Experiment-Generation-2,13256,1.000,2.000,1.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-05-13258-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13256:13259-Analysis-Locked,13259,106-Long Prompt Experiment-Generation-4,13258,106-Long Prompt Experiment-Generation-3,13256,1.000,1.000,0.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-05-13259-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13256:13260-Analysis-Locked,13260,106-Long Prompt Experiment-Generation-5,13259,106-Long Prompt Experiment-Generation-4,13256,0.000,1.000,1.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-05-13260-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13256:13261-Analysis-Locked,13261,106-Long Prompt Experiment-Generation-6,13260,106-Long Prompt Experiment-Generation-5,13256,3.000,0.000,3.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-05-13261-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13256:13263-Analysis-Locked,13263,106-Long Prompt Experiment-Generation-8,,,13256,0.000,,0.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-05-13263-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13256:13265-Analysis-Locked,13265,106-Long Prompt Experiment-Generation-10,13256,106-Long Prompt Experiment-Generation-1,13256,2.000,1.000,1.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-05-13265-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13276:13276-Analysis-Locked,13276,106-Long Prompt Experiment-Generation-1,,,13276,3.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-05-13276-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13276:13277-Analysis-Locked,13277,106-Long Prompt Experiment-Generation-2,13285,106-Long Prompt Experiment-Generation-10,13276,1.000,0.000,1.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-05-13277-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13276:13278-Analysis-Locked,13278,106-Long Prompt Experiment-Generation-3,13277,106-Long Prompt Experiment-Generation-2,13276,3.000,1.000,2.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-05-13278-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13276:13279-Analysis-Locked,13279,106-Long Prompt Experiment-Generation-4,13278,106-Long Prompt Experiment-Generation-3,13276,3.000,3.000,0.000,1045-LOCKED-106-Long Prompt Experiment-Generation-4-106-Long Prompt Experiment-Generation-4-5093-LOCKED-Sandra and Tom analy-2024-08-05-13279-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13276:13280-Analysis-Locked,13280,106-Long Prompt Experiment-Generation-5,13279,106-Long Prompt Experiment-Generation-4,13276,1.000,3.000,2.000,1046-LOCKED-106-Long Prompt Experiment-Generation-5-106-Long Prompt Experiment-Generation-5-5091-LOCKED-Cindy and Joan met t-2024-08-05-13280-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13276:13281-Analysis-Locked,13281,106-Long Prompt Experiment-Generation-6,13280,106-Long Prompt Experiment-Generation-5,13276,2.000,1.000,1.000,1110-LOCKED-106-Long Prompt Experiment-Generation-6-106-Long Prompt Experiment-Generation-6-5036-LOCKED-During a follow-up m-2024-08-05-13281-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13276:13283-Analysis-Locked,13283,106-Long Prompt Experiment-Generation-8,,,13276,0.000,,0.000,1112-LOCKED-106-Long Prompt Experiment-Generation-8-106-Long Prompt Experiment-Generation-8-5039-LOCKED-Bob and Mary revisit-2024-08-05-13283-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13276:13285-Analysis-Locked,13285,106-Long Prompt Experiment-Generation-10,13276,106-Long Prompt Experiment-Generation-1,13276,0.000,3.000,3.000,1114-LOCKED-106-Long Prompt Experiment-Generation-10-106-Long Prompt Experiment-Generation-10-5092-LOCKED-During their project-2024-08-05-13285-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13296:13296-Analysis-Locked,13296,106-Long Prompt Experiment-Generation-1,,,13296,2.000,,0.000,1042-LOCKED-106-Long Prompt Experiment-Generation-1-106-Long Prompt Experiment-Generation-1-5031-LOCKED-Write a 1 paragraph -2024-08-05-13296-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13296:13297-Analysis-Locked,13297,106-Long Prompt Experiment-Generation-2,13305,106-Long Prompt Experiment-Generation-10,13296,1.000,0.000,1.000,1043-LOCKED-106-Long Prompt Experiment-Generation-2-106-Long Prompt Experiment-Generation-2-5037-LOCKED-Luke and Bishop conv-2024-08-05-13297-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
13296:13298-Analysis-Locked,13298,106-Long Prompt Experiment-Generation-3,13297,106-Long Prompt Experiment-Generation-2,13296,2.000,1.000,1.000,1044-LOCKED-106-Long Prompt Experiment-Generation-3-106-Long Prompt Experiment-Generation-3-5040-LOCKED-Sandra and Tom discu-2024-08-05-13298-Trial-519,0,106-Long Prompt Experiment-Trial-519-2024-08-04
